04 August 2017 12:53:19
Time (ms),HR (bpm),R-R (ms)
20047572,90,678
20048239,90,667
20048899,91,660
20049553,91,654
20050204,91,651
20050862,91,658
20051531,91,669
20052134,91,603
20052764,91,630
20053407,91,643
20054048,92,641
20054689,92,641
20055330,92,641
20055998,93,668
20056669,94,671
20057348,94,679
20058040,94,692
20058750,94,710
20059466,94,716
20060160,94,694
20060843,92,683
20061501,92,658
20062147,92,646
20062798,91,651
20063448,91,650
20064095,90,647
20064735,90,640
20065382,90,647
20066036,90,654
20066703,90,667
20067410,91,707
20068153,91,743
20068884,92,731
20069624,92,740
20070369,91,745
20071097,91,728
20071791,91,694
20072465,90,674
20073126,88,661
20073784,88,658
20074437,87,653
20075078,87,641
20075711,87,633
20076353,87,642
20077011,87,658
20077671,88,660
20078335,90,664
20079005,90,670
20079662,91,657
20080311,92,649
20080951,92,640
20081592,93,641
20082215,93,623
20082832,93,617
20083471,93,639
20084058,93,587
20084681,94,623
20085316,94,635
20085978,94,662
20086665,95,687
20087299,95,634
20087959,95,660
20088619,96,660
20089279,96,660
20089931,96,652
20090570,95,639
20091194,95,624
20091806,95,612
20092408,94,602
20093011,94,603
20093606,95,595
20094203,95,597
20094830,95,627
20095523,96,693
20096400,96,877
20097235,96,835
20098160,96,925
20099076,96,916
20099985,96,909
20100854,96,869
20101677,94,823
20102509,94,832
20103305,91,796
20104061,89,756
20104791,87,730
20105512,87,721
20106219,85,707
20106915,83,696
20107590,83,675
20108267,82,677
20108944,79,677
20109615,79,671
20110304,78,689
20111016,82,712
20111731,82,715
20112456,84,725
20113177,86,721
20113899,86,722
20114624,87,725
20115334,87,710
20116041,87,707
20116742,87,701
20117431,87,689
20118102,86,671
20118772,86,670
20119462,86,690
20120106,86,644
20120790,86,684
20121517,86,727
20122224,87,707
20122941,87,717
20123649,87,708
20124353,88,704
20125058,88,705
20125745,88,687
20126413,88,668
20127072,88,659
20127729,88,657
20128384,88,655
20129036,88,652
20129676,88,640
20130308,89,632
20130947,89,639
20131599,90,652
20132269,90,670
20132950,91,681
20133653,92,703
20134370,92,717
20135075,92,705
20135761,92,686
20136445,92,684
20137128,92,683
20137802,91,674
20138462,91,660
20139116,90,654
20139767,90,651
20140416,90,649
20141059,90,643
20141697,90,638
20142336,90,639
20142976,90,640
20143611,91,635
20144241,91,630
20144871,93,630
20145504,93,633
20146161,94,657
20146782,94,621
20147447,94,665
20148146,95,699
20148854,95,708
20149536,95,682
20150217,95,681
20150883,94,666
20151542,94,659
20152198,93,656
20152844,92,646
20153481,92,637
20154113,91,632
20154767,91,654
20155367,91,600
20155985,92,618
20156653,92,668
20157296,92,643
20157982,93,686
20158733,93,751
20159511,94,778
20160252,94,741
20160995,94,743
20161762,93,767
20162494,92,732
20163207,90,713
20163910,90,703
20164606,89,696
20165282,86,676
20165959,86,677
20166640,85,681
20167307,85,667
20167968,85,661
20168645,85,677
20169337,86,692
20170028,86,691
20170703,87,675
20171388,88,685
20172090,88,702
20172793,89,703
20173486,89,693
20174190,89,704
20174850,89,660
20175539,89,689
20176231,89,692
20176926,89,695
20177633,88,707
20178349,88,716
20179061,88,712
20179758,88,697
20180428,88,670
20181094,88,666
20181758,88,664
20182429,88,671
20183111,88,682
20183781,88,670
20184456,88,675
20185146,88,690
20185852,89,706
20186573,89,721
20187312,89,739
20188038,89,726
20188743,89,705
20189437,89,694
20190128,88,691
20190815,88,687
20191490,88,675
20192151,87,661
20192804,87,653
20193459,87,655
20194128,87,669
20194800,87,672
20195531,88,731
20196248,88,717
20197028,89,780
20197848,89,820
20198645,89,797
20199449,89,804
20200250,89,801
20201033,87,783
20201780,87,747
20202520,86,740
20203244,83,724
20203951,83,707
20204643,82,692
20205317,81,674
20205991,81,674
20206654,80,663
20207310,81,656
20207962,81,652
20208613,83,651
20209279,85,666
20209887,85,608
20210514,88,627
20211148,88,634
20211782,89,634
20212425,92,643
20213059,92,634
20213681,93,622
20214304,94,623
20214938,94,634
20215604,95,666
20216282,95,678
20216953,95,671
20217619,95,666
20218321,95,702
20218962,95,641
20219627,94,665
20220292,94,665
20220941,94,649
20221581,93,640
20222222,93,641
20222880,93,658
20223563,92,683
20224230,92,667
20224912,92,682
20225535,92,623
20226187,92,652
20226838,92,651
20227495,92,657
20228147,92,652
20228792,93,645
20229467,93,675
20230100,93,633
20230771,93,671
20231462,93,691
20232183,93,721
20232941,93,758
20233728,92,787
20234490,92,762
20235257,91,767
20236042,90,785
20236808,88,766
20237572,88,764
20238311,86,739
20239031,84,720
20239757,84,726
20240469,83,712
20241173,81,704
20241878,81,705
20242580,81,702
20243281,81,701
20243967,82,686
20244656,82,689
20245356,83,700
20246057,84,701
20246760,84,703
20247478,85,718
20248189,86,711
20248890,86,701
20249586,86,696
20250278,87,692
20250980,87,702
20251674,87,694
20252360,87,686
20253042,87,682
20253726,87,684
20254412,87,686
20255103,87,691
20255806,87,703
20256502,87,696
20257188,87,686
20257905,88,717
20258565,88,660
20259266,88,701
20259928,88,662
20260585,88,657
20261237,88,652
20261891,88,654
20262544,89,653
20263197,89,653
20263858,89,661
20264521,90,663
20265173,90,652
20265850,90,677
20266535,91,685
20267205,91,670
20267888,91,683
20268584,92,696
20269279,92,695
20269950,91,671
20270620,91,670
20271279,91,659
20271943,90,664
20272618,90,675
20273303,90,685
20273981,90,678
20274652,90,671
20275328,90,676
20275999,90,671
20276665,90,666
20277341,90,676
20278040,90,699
20278756,90,716
20279499,90,743
20280223,90,724
20280934,89,711
20281636,89,702
20282335,89,699
20283024,88,689
20283705,88,681
20284371,88,666
20285020,87,649
20285651,87,631
20286280,87,629
20286902,87,622
20287527,88,625
20288151,89,624
20288779,89,628
20289412,90,633
20290066,93,654
20290718,93,652
20291397,94,679
20292123,95,726
20292862,95,739
20293615,95,753
20294361,94,746
20295099,94,738
20295813,93,714
20296512,91,699
20297195,91,683
20297867,90,672
20298530,88,663
20299186,88,656
20299839,87,653
20300487,86,648
20301141,86,654
20301794,87,653
20302451,88,657
20303135,88,684
20303846,89,711
20304567,90,721
20305279,90,712
20306000,91,721
20306734,91,734
20307442,90,708
20308111,90,669
20308765,89,654
20309402,89,637
20310019,89,617
20310626,88,607
20311226,88,600
20311821,89,595
20312414,89,593
20313008,90,594
20313605,93,597
20314201,93,596
20314812,96,611
20315395,96,583
20315995,99,600
20316611,99,616
20317237,100,626
20317868,101,631
20318506,101,638
20319140,101,634
20319778,101,638
20320412,101,634
20321041,100,629
20321670,100,629
20322294,99,624
20322917,98,623
20323532,98,615
20324142,97,610
20324759,97,617
20325389,97,630
20326040,97,651
20326704,97,664
20327361,97,657
20327996,97,635
20328630,97,634
20329267,97,637
20329910,97,643
20330552,96,642
20331196,96,644
20331833,96,637
20332468,96,635
20333097,95,629
20333716,95,619
20334324,95,608
20334923,95,599
20335532,95,609
20336157,96,625
20336808,96,651
20337482,97,674
20338147,97,665
20338801,97,654
20339456,97,655
20340104,97,648
20340745,97,641
20341381,96,636
20342016,96,635
20342650,95,634
20343282,95,632
20343913,95,631
20344542,94,629
20345173,94,631
20345807,95,634
20346441,95,634
20347074,95,633
20347699,96,625
20348322,96,623
20348943,96,621
20349567,96,624
20350197,96,630
20350838,96,641
20351490,97,652
20352135,97,645
20352773,96,638
20353399,96,626
20354020,96,621
20354653,96,633
20355287,96,634
20355937,96,650
20356607,96,670
20357280,96,673
20357957,95,677
20358629,95,672
20359283,95,654
20359919,94,636
20360547,94,628
20361165,94,618
20361776,94,611
20362383,94,607
20362987,94,604
20363593,94,606
20364206,94,613
20364836,95,630
20365485,95,649
20366140,97,655
20366810,97,670
20367488,97,678
20368174,97,686
20368864,97,690
20369550,97,686
20370226,95,676
20370879,95,653
20371523,95,644
20372156,93,633
20372781,93,625
20373399,92,618
20374016,92,617
20374630,92,614
20375244,92,614
20375866,92,622
20376507,93,641
20377155,95,648
20377814,95,659
20378488,95,674
20379169,96,681
20379852,96,683
20380517,96,665
20381174,95,657
20381825,95,651
20382468,94,643
20383104,94,636
20383738,94,634
20384374,93,636
20385021,93,647
20385668,93,647
20386309,93,641
20386949,93,640
20387591,94,642
20388232,94,641
20388868,94,636
20389500,95,632
20390128,95,628
20390753,95,625
20391377,95,624
20391994,95,617
20392606,96,612
20393215,96,609
20393819,96,604
20394416,96,597
20395006,97,590
20395591,98,585
20396176,98,585
20396761,99,585
20397345,99,584
20397932,100,587
20398523,100,591
20399113,101,590
20399706,102,593
20400312,102,606
20400938,103,626
20401578,103,640
20402215,103,637
20402854,102,639
20403496,102,642
20404137,102,641
20404770,100,633
20405398,100,628
20406026,99,628
20406652,99,626
20407280,98,628
20407904,97,624
20408525,97,621
20409140,96,615
20409751,96,611
20410347,96,596
20410936,97,589
20411528,97,592
20412128,98,600
20412731,98,603
20413347,98,616
20413981,99,634
20414619,99,638
20415254,100,635
20415895,100,641
20416542,100,647
20417191,100,649
20417836,100,645
20418485,99,649
20419142,98,657
20419796,98,654
20420443,96,647
20421087,96,644
20421730,96,643
20422365,95,635
20422997,95,632
20423628,94,631
20424264,94,636
20424903,94,639
20425542,94,639
20426188,94,646
20426844,95,656
20427513,95,669
20428188,95,675
20428869,95,681
20429568,95,699
20430328,94,760
20431136,94,808
20431922,93,786
20432699,92,777
20433448,91,749
20434160,91,712
20434845,89,685
20435511,86,666
20436163,86,652
20436802,86,639
20437431,86,629
20438056,85,625
20438676,86,620
20439296,86,620
20439910,88,614
20440530,88,620
20441157,89,627
20441790,92,633
20442420,92,630
20443054,94,634
20443693,96,639
20444336,96,643
20444970,97,634
20445598,97,628
20446214,97,616
20446823,97,609
20447428,97,605
20448038,97,610
20448648,97,610
20449250,97,602
20449850,98,600
20450455,98,605
20451063,98,608
20451671,98,608
20452279,99,608
20452905,100,626
20453544,100,639
20454187,100,643
20454822,100,635
20455456,100,634
20456093,99,637
20456732,99,639
20457351,98,619
20457961,98,610
20458564,98,603
20459164,97,600
20459761,97,597
20460355,97,594
20460955,97,600
20461560,98,605
20462163,98,603
20462767,98,604
20463368,99,601
20463971,99,603
20464589,100,618
20465225,101,636
20465873,101,648
20466521,101,648
20467178,101,657
20467837,100,659
20468488,99,651
20469131,99,643
20469773,99,642
20470421,97,648
20471078,97,657
20471741,96,663
20472393,95,652
20473047,95,654
20473697,94,650
20474344,94,647
20474999,94,655
20475659,93,660
20476346,93,687
20477068,93,722
20477787,93,719
20478492,92,705
20479199,92,707
20479902,92,703
20480603,91,701
20481285,91,682
20481963,90,678
20482630,89,667
20483292,89,662
20483948,88,656
20484611,88,663
20485290,88,679
20485981,88,691
20486691,89,710
20487400,89,709
20488092,89,692
20488789,89,697
20489495,89,706
20490206,89,711
20490931,89,725
20491664,89,733
20492385,89,721
20493078,88,693
20493756,88,678
20494445,87,689
20495088,86,643
20495761,86,673
20496435,86,674
20497107,87,672
20497767,87,660
20498418,87,651
20499058,88,640
20499691,88,633
20500327,90,636
20500974,90,647
20501632,90,658
20502330,92,698
20502998,92,668
20503723,92,725
20504450,92,727
20505184,92,734
20505924,92,740
20506659,92,735
20507384,90,725
20508112,90,728
20508815,89,703
20509508,88,693
20510200,86,692
20510928,86,728
20511634,86,706
20512309,85,675
20513005,85,696
20513696,85,691
20514373,85,677
20515048,85,675
20515734,86,686
20516426,87,692
20517113,87,687
20517789,87,676
20518465,88,676
20519126,88,661
20519788,88,662
20520441,89,653
20521095,89,654
20521744,89,649
20522383,89,639
20523023,90,640
20523674,91,651
20524334,91,660
20524973,91,639
20525606,92,633
20526286,92,680
20526984,93,698
20527679,93,695
20528386,93,707
20529106,93,720
20529809,92,703
20530510,92,701
20531199,92,689
20531877,90,678
20532525,90,648
20533163,90,638
20533796,89,633
20534432,89,636
20535078,89,646
20535724,89,646
20536370,89,646
20537016,91,646
20537666,91,650
20538314,91,648
20538967,93,653
20539622,93,655
20540273,93,651
20540921,94,648
20541573,94,652
20542225,94,652
20542899,94,674
20543577,94,678
20544248,93,671
20544915,93,667
20545584,93,669
20546256,93,672
20546938,93,682
20547636,92,698
20548323,92,687
20548990,92,667
20549655,91,665
20550311,91,656
20550973,91,662
20551627,91,654
20552279,90,652
20552931,90,652
20553591,90,660
20554243,91,652
20554906,91,663
20555573,92,667
20556234,92,661
20556892,92,658
20557564,92,672
20558183,92,619
20558839,92,656
20559513,93,674
20560199,93,686
20560877,92,678
20561566,92,689
20562253,92,687
20562932,92,679
20563608,92,676
20564271,92,663
20564934,91,663
20565601,91,667
20566276,91,675
20566958,91,682
20567673,90,715
20568390,90,717
20569109,90,719
20569819,90,710
20570500,90,681
20571167,89,667
20571828,89,661
20572479,89,651
20573122,89,643
20573762,89,640
20574400,89,638
20575028,89,628
20575654,89,626
20576278,90,624
20576887,92,609
20577495,92,608
20578097,93,602
20578695,93,598
20579289,94,594
20579883,96,594
20580490,96,607
20581155,97,665
20581893,98,738
20582683,98,790
20583464,98,781
20584243,98,779
20585009,98,766
20585758,98,749
20586511,97,753
20587244,94,733
20587959,94,715
20588657,92,698
20589362,89,705
20590012,89,650
20590684,87,672
20591355,84,671
20592028,84,673
20592714,83,686
20593398,85,684
20594100,85,702
20594799,86,699
20595514,87,715
20596192,87,678
20596907,88,715
20597623,88,716
20598315,88,692
20598990,88,675
20599660,88,670
20600314,88,654
20600957,88,643
20601596,88,639
20602227,88,631
20602857,88,630
20603488,89,631
20604137,89,649
20604826,90,689
20605517,92,691
20606201,92,684
20606879,92,678
20607541,93,662
20608189,93,648
20608830,93,641
20609477,93,647
20610116,93,639
20610766,92,650
20611416,92,650
20612084,92,668
20612705,92,621
20613370,92,665
20614033,93,663
20614696,93,663
20615380,93,684
20616075,93,695
20616759,93,684
20617438,93,679
20618128,93,690
20618847,92,719
20619576,92,729
20620285,91,709
20621011,90,726
20621757,90,746
20622487,89,730
20623226,88,739
20623965,87,739
20624672,87,707
20625378,86,706
20626069,85,691
20626772,85,703
20627440,85,668
20628148,84,708
20628867,84,719
20629560,84,693
20630267,85,707
20630977,85,710
20631669,85,692
20632376,86,707
20633079,86,703
20633773,86,694
20634477,86,704
20635189,87,712
20635893,87,704
20636594,87,701
20637296,87,702
20637979,87,683
20638666,87,687
20639357,87,691
20640049,87,692
20640742,87,693
20641419,87,677
20642094,87,675
20642774,87,680
20643449,88,675
20644120,88,671
20644791,88,671
20645448,89,657
20646110,89,662
20646774,89,664
20647440,90,666
20648107,90,667
20648768,90,661
20649418,90,650
20650068,90,650
20650715,91,647
20651359,91,644
20652004,91,645
20652646,92,642
20653286,92,640
20653926,93,640
20654569,93,643
20655212,93,643
20655853,94,641
20656497,94,644
20657143,94,646
20657799,94,656
20658467,94,668
20659145,94,678
20659809,94,664
20660460,94,651
20661103,94,643
20661743,94,640
20662378,94,635
20663006,93,628
20663627,93,621
20664243,93,616
20664859,94,616
20665480,94,621
20666103,94,623
20666720,94,617
20667325,95,605
20667929,96,604
20668537,96,608
20669155,97,618
20669793,97,638
20670430,98,637
20671099,98,669
20671805,98,706
20672525,98,720
20673239,98,714
20673935,98,696
20674615,97,680
20675284,95,669
20675937,95,653
20676582,94,645
20677214,92,632
20677840,92,626
20678460,91,620
20679084,91,624
20679711,91,627
20680341,92,630
20680963,92,622
20681588,92,625
20682233,94,645
20682912,94,679
20683625,95,713
20684341,95,716
20685039,95,698
20685717,95,678
20686388,94,671
20687058,94,670
20687725,93,667
20688378,92,653
20689030,92,652
20689675,91,645
20690318,91,643
20690964,90,646
20691618,91,654
20692283,91,665
20692955,91,672
20693627,92,672
20694301,92,674
20694964,92,663
20695628,93,664
20696283,93,655
20696929,92,646
20697566,92,637
20698200,92,634
20698832,92,632
20699465,92,633
20700102,92,637
20700737,93,635
20701372,93,635
20702012,94,640
20702660,94,648
20703321,94,661
20703999,95,678
20704680,95,681
20705345,95,665
20706007,95,662
20706661,95,654
20707305,94,644
20707936,94,631
20708557,94,621
20709171,93,614
20709784,93,613
20710403,93,619
20711010,94,607
20711610,94,600
20712202,95,592
20712793,95,591
20713390,96,597
20713999,98,609
20714620,98,621
20715225,99,605
20715821,99,596
20716410,100,589
20716996,100,586
20717578,101,582
20718156,101,578
20718726,101,570
20719300,102,574
20719883,102,583
20720484,103,601
20721093,103,609
20721722,103,629
20722354,103,632
20722968,103,614
20723578,103,610
20724196,103,618
20724824,103,628
20725452,102,628
20726079,102,627
20726697,101,618
20727303,100,606
20727905,100,602
20728504,99,599
20729103,99,599
20729702,99,599
20730307,99,605
20730915,99,608
20731525,99,610
20732135,99,610
20732743,100,608
20733343,100,600
20733939,100,596
20734550,100,611
20735128,100,578
20735742,101,614
20736371,101,629
20736998,101,627
20737626,101,628
20738248,101,622
20738873,100,625
20739488,100,615
20740095,100,607
20740692,100,597
20741279,100,587
20741857,99,578
20742423,99,566
20742981,100,558
20743536,100,555
20744092,101,556
20744650,101,558
20745205,102,555
20745763,104,558
